,YEAR,LOCATION,STATE_FIPS,COUNTY_FIPS,YIELD,AREA,TOTAL_YIELD
7126,2022,"TEXAS, SOUTH CENTRAL, FAYETTE",48,149,55.6,6440,358064.0
7127,2022,"TEXAS, SOUTH CENTRAL, GONZALES",48,177,56.0,4000,224000.0
7128,2022,"TEXAS, SOUTH CENTRAL, GUADALUPE",48,187,33.5,20300,680050.0
7129,2022,"TEXAS, SOUTH CENTRAL, HAYS",48,209,30.1,2420,72842.0
7130,2022,"TEXAS, SOUTH CENTRAL, LAVACA",48,285,57.7,1910,110207.0
7131,2022,"TEXAS, SOUTH CENTRAL, LEE",48,287,52.4,420,22008.0
7132,2022,"TEXAS, SOUTH CENTRAL, WILSON",48,493,51.0,4800,244800.0
7133,2022,"TEXAS, SOUTH TEXAS, JIM WELLS",48,249,116.1,4900,568890.0
7134,2022,"TEXAS, UPPER COAST, CALHOUN",48,57,76.2,23200,1767840.0
7135,2022,"TEXAS, UPPER COAST, FORT BEND",48,157,72.7,19200,1395840.0
7136,2022,"TEXAS, UPPER COAST, JACKSON",48,239,57.2,68600,3923920.0
7137,2022,"TEXAS, UPPER COAST, MATAGORDA",48,321,89.8,39500,3547100.0
7138,2022,"TEXAS, UPPER COAST, VICTORIA",48,469,74.3,33900,2518770.0
7139,2022,"TEXAS, UPPER COAST, WHARTON",48,481,77.4,85700,6633180.000000001
7140,2022,"VIRGINIA, CENTRAL, AMELIA",51,7,148.0,4600,680800.0
7141,2022,"VIRGINIA, CENTRAL, APPOMATTOX",51,11,171.4,950,162830.0
7142,2022,"VIRGINIA, CENTRAL, BEDFORD",51,19,144.0,500,72000.0
7143,2022,"VIRGINIA, CENTRAL, CAMPBELL",51,31,158.8,1600,254080.00000000003
7144,2022,"VIRGINIA, CENTRAL, CAROLINE",51,33,167.8,12900,2164620.0
7145,2022,"VIRGINIA, CENTRAL, CHESTERFIELD",51,41,143.5,540,77490.0
7146,2022,"VIRGINIA, CENTRAL, CUMBERLAND",51,49,156.3,1350,211005.00000000003
7147,2022,"VIRGINIA, CENTRAL, ORANGE",51,137,189.8,6150,1167270.0
7148,2022,"VIRGINIA, CENTRAL, POWHATAN",51,145,178.1,2100,374010.0
7149,2022,"VIRGINIA, EASTERN, ACCOMACK",51,1,161.8,20000,3236000.0
7150,2022,"VIRGINIA, EASTERN, CHARLES CITY",51,36,173.9,5900,1026010.0
7151,2022,"VIRGINIA, EASTERN, ESSEX",51,57,176.7,12900,2279430.0
7152,2022,"VIRGINIA, EASTERN, GLOUCESTER",51,73,169.5,3700,627150.0
7153,2022,"VIRGINIA, EASTERN, KING AND QUEEN",51,97,166.1,11200,1860320.0
7154,2022,"VIRGINIA, EASTERN, KING WILLIAM",51,101,175.0,11200,1960000.0
7155,2022,"VIRGINIA, EASTERN, MIDDLESEX",51,119,189.4,5000,947000.0
7156,2022,"VIRGINIA, EASTERN, NORTHAMPTON",51,131,166.0,5500,913000.0
7157,2022,"VIRGINIA, EASTERN, NORTHUMBERLAND",51,133,186.5,11000,2051500.0
7158,2022,"VIRGINIA, EASTERN, RICHMOND",51,159,183.7,9200,1690040.0
7159,2022,"VIRGINIA, EASTERN, WESTMORELAND",51,193,178.9,9700,1735330.0
7160,2022,"VIRGINIA, NORTHERN, CULPEPER",51,47,188.8,6500,1227200.0
7161,2022,"VIRGINIA, NORTHERN, FAUQUIER",51,61,190.0,4900,931000.0
7162,2022,"VIRGINIA, NORTHERN, FREDERICK",51,69,179.4,3100,556140.0
7163,2022,"VIRGINIA, NORTHERN, MADISON",51,113,191.5,4700,900050.0
7164,2022,"VIRGINIA, NORTHERN, PAGE",51,139,164.2,1650,270930.0
7165,2022,"VIRGINIA, NORTHERN, ROCKINGHAM",51,165,191.2,10800,2064959.9999999998
7166,2022,"VIRGINIA, NORTHERN, SHENANDOAH",51,171,183.0,9100,1665300.0
7167,2022,"VIRGINIA, NORTHERN, STAFFORD",51,179,188.2,1100,207020.0
7168,2022,"VIRGINIA, SOUTHEASTERN, BRUNSWICK",51,25,151.8,500,75900.0
7169,2022,"VIRGINIA, SOUTHEASTERN, DINWIDDIE",51,53,148.4,5100,756840.0
7170,2022,"VIRGINIA, SOUTHEASTERN, GREENSVILLE",51,81,149.4,1700,253980.0
7171,2022,"VIRGINIA, SOUTHEASTERN, ISLE OF WIGHT",51,93,136.2,9400,1280280.0
7172,2022,"VIRGINIA, SOUTHEASTERN, MECKLENBURG",51,117,151.8,1700,258060.00000000003
7173,2022,"VIRGINIA, SOUTHEASTERN, PRINCE GEORGE",51,149,165.8,5200,862160.0000000001
7174,2022,"VIRGINIA, SOUTHEASTERN, SOUTHAMPTON",51,175,164.3,11200,1840160.0000000002
7175,2022,"VIRGINIA, SOUTHEASTERN, SUFFOLK CITY",51,800,130.1,6800,884680.0
7176,2022,"VIRGINIA, SOUTHEASTERN, SURRY",51,181,166.0,7500,1245000.0
7177,2022,"VIRGINIA, SOUTHEASTERN, SUSSEX",51,183,151.5,6600,999900.0
7178,2022,"VIRGINIA, SOUTHERN, CHARLOTTE",51,37,135.4,1400,189560.0
7179,2022,"VIRGINIA, SOUTHERN, FRANKLIN",51,67,141.8,4900,694820.0
7180,2022,"VIRGINIA, SOUTHERN, LUNENBURG",51,111,118.8,1200,142560.0
7181,2022,"VIRGINIA, SOUTHERN, PITTSYLVANIA",51,143,93.3,3150,293895.0
7182,2022,"VIRGINIA, SOUTHWESTERN, LEE",51,105,125.4,500,62700.0
7183,2022,"VIRGINIA, SOUTHWESTERN, WASHINGTON",51,191,138.5,400,55400.0
7184,2022,"VIRGINIA, WESTERN, AUGUSTA",51,15,191.9,13500,2590650.0
7185,2022,"WASHINGTON, CENTRAL, YAKIMA",53,77,218.3,5900,1287970.0
7186,2022,"WASHINGTON, EAST CENTRAL, ADAMS",53,1,208.0,6000,1248000.0
7187,2022,"WASHINGTON, EAST CENTRAL, FRANKLIN",53,21,215.1,9300,2000430.0
7188,2022,"WASHINGTON, EAST CENTRAL, GRANT",53,25,217.4,28500,6195900.0
7189,2022,"WISCONSIN, CENTRAL, ADAMS",55,1,173.2,25200,4364640.0
7190,2022,"WISCONSIN, CENTRAL, GREEN LAKE",55,47,185.4,46500,8621100.0
7191,2022,"WISCONSIN, CENTRAL, JUNEAU",55,57,167.6,31000,5195600.0
7192,2022,"WISCONSIN, CENTRAL, MARQUETTE",55,77,143.1,26800,3835080.0
7193,2022,"WISCONSIN, CENTRAL, PORTAGE",55,97,174.4,37600,6557440.0
7194,2022,"WISCONSIN, CENTRAL, WAUPACA",55,135,175.3,36900,6468570.0
7195,2022,"WISCONSIN, CENTRAL, WAUSHARA",55,137,174.7,33200,5800040.0
7196,2022,"WISCONSIN, CENTRAL, WOOD",55,141,167.9,25300,4247870.0
7197,2022,"WISCONSIN, EAST CENTRAL, BROWN",55,9,170.9,33100,5656790.0
7198,2022,"WISCONSIN, EAST CENTRAL, CALUMET",55,15,177.9,24800,4411920.0
7199,2022,"WISCONSIN, EAST CENTRAL, DOOR",55,29,171.4,22400,3839360.0
7200,2022,"WISCONSIN, EAST CENTRAL, FOND DU LAC",55,39,187.9,71500,13434850.0
7201,2022,"WISCONSIN, EAST CENTRAL, KEWAUNEE",55,61,171.4,22000,3770800.0
7202,2022,"WISCONSIN, EAST CENTRAL, MANITOWOC",55,71,180.0,30200,5436000.0
7203,2022,"WISCONSIN, EAST CENTRAL, OUTAGAMIE",55,87,182.2,69000,12571800.0
7204,2022,"WISCONSIN, EAST CENTRAL, SHEBOYGAN",55,117,170.3,29500,5023850.0
7205,2022,"WISCONSIN, EAST CENTRAL, WINNEBAGO",55,139,172.0,33600,5779200.0
7206,2022,"WISCONSIN, NORTH CENTRAL, CLARK",55,19,148.8,42900,6383520.000000001
7207,2022,"WISCONSIN, NORTH CENTRAL, LINCOLN",55,69,139.2,7370,1025903.9999999999
7208,2022,"WISCONSIN, NORTH CENTRAL, MARATHON",55,73,149.0,61200,9118800.0
7209,2022,"WISCONSIN, NORTH CENTRAL, PRICE",55,99,122.6,1950,239070.0
7210,2022,"WISCONSIN, NORTH CENTRAL, TAYLOR",55,119,139.1,24900,3463590.0
7211,2022,"WISCONSIN, NORTHEAST, LANGLADE",55,67,149.8,4900,734020.0
7212,2022,"WISCONSIN, NORTHEAST, MARINETTE",55,75,133.1,21700,2888270.0
7213,2022,"WISCONSIN, NORTHEAST, OCONTO",55,83,151.2,37100,5609520.0
7214,2022,"WISCONSIN, NORTHEAST, SHAWANO",55,115,170.5,47500,8098750.0
7215,2022,"WISCONSIN, NORTHWEST, BARRON",55,5,155.9,74500,11614550.0
7216,2022,"WISCONSIN, NORTHWEST, BAYFIELD",55,7,115.6,1580,182648.0
7217,2022,"WISCONSIN, NORTHWEST, BURNETT",55,13,135.3,9800,1325940.0
7218,2022,"WISCONSIN, NORTHWEST, CHIPPEWA",55,17,162.0,63700,10319400.0
7219,2022,"WISCONSIN, NORTHWEST, POLK",55,95,156.2,56100,8762820.0
7220,2022,"WISCONSIN, NORTHWEST, RUSK",55,107,152.4,17200,2621280.0
7221,2022,"WISCONSIN, NORTHWEST, SAWYER",55,113,151.9,7210,1095199.0
7222,2022,"WISCONSIN, NORTHWEST, WASHBURN",55,129,158.9,9580,1522262.0
7223,2022,"WISCONSIN, SOUTH CENTRAL, COLUMBIA",55,21,192.0,109600,21043200.0
7224,2022,"WISCONSIN, SOUTH CENTRAL, DANE",55,25,197.4,143700,28366380.0
7225,2022,"WISCONSIN, SOUTH CENTRAL, DODGE",55,27,197.0,124800,24585600.0
7226,2022,"WISCONSIN, SOUTH CENTRAL, GREEN",55,45,199.1,97500,19412250.0
7227,2022,"WISCONSIN, SOUTH CENTRAL, JEFFERSON",55,55,190.4,71200,13556480.0
7228,2022,"WISCONSIN, SOUTH CENTRAL, ROCK",55,105,204.8,137200,28098560.0
7229,2022,"WISCONSIN, SOUTHEAST, KENOSHA",55,59,180.7,22100,3993469.9999999995
7230,2022,"WISCONSIN, SOUTHEAST, MILWAUKEE",55,79,189.1,990,187209.0
7231,2022,"WISCONSIN, SOUTHEAST, OZAUKEE",55,89,182.0,9230,1679860.0
7232,2022,"WISCONSIN, SOUTHEAST, RACINE",55,101,179.3,31800,5701740.0
7233,2022,"WISCONSIN, SOUTHEAST, WALWORTH",55,127,197.1,96300,18980730.0
7234,2022,"WISCONSIN, SOUTHEAST, WASHINGTON",55,131,175.3,21600,3786480.0000000005
7235,2022,"WISCONSIN, SOUTHEAST, WAUKESHA",55,133,181.1,19100,3459010.0
7236,2022,"WISCONSIN, SOUTHWEST, CRAWFORD",55,23,184.6,30400,5611840.0
7237,2022,"WISCONSIN, SOUTHWEST, GRANT",55,43,211.4,127300,26911220.0
7238,2022,"WISCONSIN, SOUTHWEST, IOWA",55,49,188.1,65300,12282930.0
7239,2022,"WISCONSIN, SOUTHWEST, LAFAYETTE",55,65,217.6,112200,24414720.0
7240,2022,"WISCONSIN, SOUTHWEST, RICHLAND",55,103,179.5,32100,5761950.0
7241,2022,"WISCONSIN, SOUTHWEST, SAUK",55,111,179.8,72200,12981560.0
7242,2022,"WISCONSIN, SOUTHWEST, VERNON",55,123,172.4,48700,8395880.0
7243,2022,"WISCONSIN, WEST CENTRAL, BUFFALO",55,11,176.9,45100,7978190.0
7244,2022,"WISCONSIN, WEST CENTRAL, DUNN",55,33,170.8,92600,15816080.000000002
7245,2022,"WISCONSIN, WEST CENTRAL, EAU CLAIRE",55,35,151.2,40900,6184080.0
7246,2022,"WISCONSIN, WEST CENTRAL, JACKSON",55,53,161.3,42300,6822990.000000001
7247,2022,"WISCONSIN, WEST CENTRAL, LA CROSSE",55,63,171.9,26800,4606920.0
7248,2022,"WISCONSIN, WEST CENTRAL, MONROE",55,81,162.5,36100,5866250.0
7249,2022,"WISCONSIN, WEST CENTRAL, PEPIN",55,91,172.0,22900,3938800.0
7250,2022,"WISCONSIN, WEST CENTRAL, PIERCE",55,93,181.3,64400,11675720.0
7251,2022,"WISCONSIN, WEST CENTRAL, ST CROIX",55,109,166.0,77800,12914800.0
7252,2022,"WISCONSIN, WEST CENTRAL, TREMPEALEAU",55,121,167.0,76400,12758800.0
7253,2023,"ALABAMA, BLACK BELT, DALLAS",1,47,133.0,3700,492100.0
7254,2023,"ALABAMA, BLACK BELT, ELMORE",1,51,133.8,3200,428160.00000000006
7255,2023,"ALABAMA, BLACK BELT, MACON",1,87,138.6,2330,322938.0
7256,2023,"ALABAMA, BLACK BELT, MARENGO",1,91,115.3,3210,370113.0
7257,2023,"ALABAMA, BLACK BELT, PERRY",1,105,102.9,5920,609168.0
7258,2023,"ALABAMA, COASTAL PLAINS & GULF COAST, BALDWIN",1,3,185.2,8900,1648280.0
7259,2023,"ALABAMA, COASTAL PLAINS & GULF COAST, ESCAMBIA",1,53,167.1,8700,1453770.0
7260,2023,"ALABAMA, COASTAL PLAINS & GULF COAST, MONROE",1,99,183.7,6020,1105874.0
7261,2023,"ALABAMA, MOUNTAINS & EASTERN VALLEY, BLOUNT",1,9,146.9,2130,312897.0
7262,2023,"ALABAMA, MOUNTAINS & EASTERN VALLEY, CALHOUN",1,15,180.3,2130,384039.0
7263,2023,"ALABAMA, MOUNTAINS & EASTERN VALLEY, CHEROKEE",1,19,153.2,4080,625056.0
7264,2023,"ALABAMA, MOUNTAINS & EASTERN VALLEY, CULLMAN",1,43,174.9,3110,543939.0
7265,2023,"ALABAMA, MOUNTAINS & EASTERN VALLEY, DE KALB",1,49,175.5,12600,2211300.0
7266,2023,"ALABAMA, MOUNTAINS & EASTERN VALLEY, ETOWAH",1,55,140.9,3200,450880.0
7267,2023,"ALABAMA, MOUNTAINS & EASTERN VALLEY, JACKSON",1,71,164.3,23500,3861050.0000000005
7268,2023,"ALABAMA, MOUNTAINS & EASTERN VALLEY, MARSHALL",1,95,174.2,6310,1099202.0
7269,2023,"ALABAMA, NORTHERN VALLEY, COLBERT",1,33,172.0,15700,2700400.0
7270,2023,"ALABAMA, NORTHERN VALLEY, FRANKLIN",1,59,161.3,4080,658104.0
7271,2023,"ALABAMA, NORTHERN VALLEY, LAUDERDALE",1,77,155.6,21400,3329840.0
7272,2023,"ALABAMA, NORTHERN VALLEY, LAWRENCE",1,79,171.9,29400,5053860.0
7273,2023,"ALABAMA, NORTHERN VALLEY, LIMESTONE",1,83,182.3,26300,4794490.0
7274,2023,"ALABAMA, NORTHERN VALLEY, MADISON",1,89,201.2,32400,6518880.0
7275,2023,"ALABAMA, NORTHERN VALLEY, MARION",1,93,141.3,2420,341946.0
7276,2023,"ALABAMA, NORTHERN VALLEY, MORGAN",1,103,177.0,5530,978810.0
7277,2023,"ALABAMA, UPPER PLAINS & PIEDMONT, CHILTON",1,21,165.0,740,122100.0
7278,2023,"ALABAMA, UPPER PLAINS & PIEDMONT, FAYETTE",1,57,135.6,1260,170856.0
7279,2023,"ALABAMA, UPPER PLAINS & PIEDMONT, RANDOLPH",1,111,149.4,1040,155376.0
7280,2023,"ALABAMA, UPPER PLAINS & PIEDMONT, TALLADEGA",1,121,170.2,8400,1429680.0
7281,2023,"ALABAMA, UPPER PLAINS & PIEDMONT, TUSCALOOSA",1,125,167.9,2430,407997.0
7282,2023,"ALABAMA, WIREGRASS, BARBOUR",1,5,186.9,2140,399966.0
7283,2023,"ALABAMA, WIREGRASS, COFFEE",1,31,111.0,7070,784770.0
7284,2023,"ALABAMA, WIREGRASS, COVINGTON",1,39,140.1,4240,594024.0
7285,2023,"ALABAMA, WIREGRASS, DALE",1,45,141.8,1940,275092.0
7286,2023,"ALABAMA, WIREGRASS, GENEVA",1,61,135.6,10700,1450920.0
7287,2023,"ALABAMA, WIREGRASS, HENRY",1,67,159.8,2810,449038.00000000006
7288,2023,"ALABAMA, WIREGRASS, HOUSTON",1,69,166.5,2300,382950.0
7289,2023,"ALABAMA, WIREGRASS, PIKE",1,109,145.8,4080,594864.0
7290,2023,"ARKANSAS, EAST CENTRAL, ARKANSAS",5,1,184.4,56400,10400160.0
7291,2023,"ARKANSAS, EAST CENTRAL, CRITTENDEN",5,35,189.2,21200,4011039.9999999995
7292,2023,"ARKANSAS, EAST CENTRAL, CROSS",5,37,191.5,25800,4940700.0
7293,2023,"ARKANSAS, EAST CENTRAL, LEE",5,77,192.2,50500,9706100.0
7294,2023,"ARKANSAS, EAST CENTRAL, LONOKE",5,85,173.5,39400,6835900.0
7295,2023,"ARKANSAS, EAST CENTRAL, MONROE",5,95,164.6,30700,5053220.0
7296,2023,"ARKANSAS, EAST CENTRAL, PHILLIPS",5,107,189.5,41200,7807400.0
7297,2023,"ARKANSAS, EAST CENTRAL, PRAIRIE",5,117,192.3,26200,5038260.0
7298,2023,"ARKANSAS, EAST CENTRAL, SAINT FRANCIS",5,123,185.9,29000,5391100.0
7299,2023,"ARKANSAS, EAST CENTRAL, WOODRUFF",5,147,156.3,21600,3376080.0000000005
7300,2023,"ARKANSAS, NORTHEAST, CLAY",5,21,183.0,40800,7466400.0
7301,2023,"ARKANSAS, NORTHEAST, GREENE",5,55,191.2,27200,5200640.0
7302,2023,"ARKANSAS, NORTHEAST, JACKSON",5,67,186.0,19500,3627000.0
7303,2023,"ARKANSAS, NORTHEAST, MISSISSIPPI",5,93,192.2,29100,5593020.0
7304,2023,"ARKANSAS, NORTHEAST, POINSETT",5,111,188.2,35400,6662280.0
7305,2023,"ARKANSAS, NORTHEAST, WHITE",5,145,186.7,8150,1521605.0
7306,2023,"ARKANSAS, SOUTHEAST, ASHLEY",5,3,177.5,41400,7348500.0
7307,2023,"ARKANSAS, SOUTHEAST, CHICOT",5,17,178.6,42500,7590500.0
7308,2023,"ARKANSAS, SOUTHEAST, DESHA",5,41,192.3,37600,7230480.0
7309,2023,"ARKANSAS, SOUTHEAST, DREW",5,43,191.9,14500,2782550.0
7310,2023,"ARKANSAS, SOUTHEAST, JEFFERSON",5,69,175.8,34200,6012360.0
7311,2023,"ARKANSAS, SOUTHEAST, LINCOLN",5,79,181.7,19900,3615830.0
7312,2023,"ARKANSAS, WEST CENTRAL, YELL",5,149,150.7,2150,324005.0
7313,2023,"CALIFORNIA, SACRAMENTO VALLEY, COLUSA",6,11,212.5,880,187000.0
7314,2023,"CALIFORNIA, SACRAMENTO VALLEY, GLENN",6,21,166.9,2450,408905.0
7315,2023,"CALIFORNIA, SACRAMENTO VALLEY, SACRAMENTO",6,67,201.6,4350,876960.0
7316,2023,"CALIFORNIA, SACRAMENTO VALLEY, YOLO",6,113,201.7,5940,1198098.0
7317,2023,"CALIFORNIA, SAN JOAQUIN VALLEY, SAN JOAQUIN",6,77,206.8,8950,1850860.0
7318,2023,"COLORADO, EAST CENTRAL, ELBERT",8,39,46.9,8480,397712.0
7319,2023,"COLORADO, EAST CENTRAL, KIOWA",8,61,79.4,20200,1603880.0
7320,2023,"COLORADO, EAST CENTRAL, KIT CARSON",8,63,94.5,192200,18162900.0
7321,2023,"COLORADO, EAST CENTRAL, PHILLIPS",8,95,114.8,96900,11124120.0
7322,2023,"COLORADO, EAST CENTRAL, WASHINGTON",8,121,88.6,98900,8762540.0
7323,2023,"COLORADO, EAST CENTRAL, YUMA",8,125,169.5,177000,30001500.0
7324,2023,"COLORADO, NORTHEAST, BOULDER",8,13,140.1,1230,172323.0
7325,2023,"COLORADO, NORTHEAST, LARIMER",8,69,194.8,1940,377912.0
7326,2023,"COLORADO, NORTHEAST, LOGAN",8,75,152.0,79000,12008000.0
7327,2023,"COLORADO, NORTHEAST, MORGAN",8,87,194.7,24200,4711740.0
7328,2023,"COLORADO, NORTHEAST, SEDGWICK",8,115,114.1,65400,7462140.0
7329,2023,"COLORADO, NORTHEAST, WELD",8,123,211.2,35000,7392000.0
7330,2023,"COLORADO, SOUTHEAST, BENT",8,11,146.6,3520,516032.0
7331,2023,"COLORADO, SOUTHEAST, PROWERS",8,99,160.2,7960,1275192.0
7332,2023,"COLORADO, SOUTHEAST, PUEBLO",8,101,190.8,2820,538056.0
7333,2023,"COLORADO, SOUTHWEST, DELTA",8,29,231.1,3890,898979.0
7334,2023,"DELAWARE, CENTRAL, KENT",10,1,194.5,56100,10911450.0
7335,2023,"DELAWARE, NORTHERN, NEW CASTLE",10,3,191.6,16700,3199720.0
7336,2023,"DELAWARE, SOUTHERN, SUSSEX",10,5,185.5,99200,18401600.0
7337,2023,"GEORGIA, CENTRAL, JOHNSON",13,167,166.3,2970,493911.00000000006
7338,2023,"GEORGIA, CENTRAL, LAURENS",13,175,170.1,7150,1216215.0
7339,2023,"GEORGIA, CENTRAL, WASHINGTON",13,303,202.4,6350,1285240.0
7340,2023,"GEORGIA, EAST CENTRAL, BULLOCH",13,31,142.0,3550,504100.0
7341,2023,"GEORGIA, EAST CENTRAL, BURKE",13,33,180.6,22900,4135740.0
7342,2023,"GEORGIA, EAST CENTRAL, EMANUEL",13,107,171.3,3560,609828.0
7343,2023,"GEORGIA, EAST CENTRAL, JEFFERSON",13,163,197.4,15200,3000480.0
7344,2023,"GEORGIA, EAST CENTRAL, JENKINS",13,165,181.9,4970,904043.0
7345,2023,"GEORGIA, EAST CENTRAL, SCREVEN",13,251,166.7,9360,1560312.0
7346,2023,"GEORGIA, NORTH CENTRAL, HALL",13,139,129.0,610,78690.0
7347,2023,"GEORGIA, NORTH CENTRAL, WALTON",13,297,81.7,290,23693.0
7348,2023,"GEORGIA, NORTHEAST, BANKS",13,11,155.5,290,45095.0
7349,2023,"GEORGIA, NORTHEAST, FRANKLIN",13,119,162.2,590,95698.0
7350,2023,"GEORGIA, NORTHEAST, RABUN",13,241,120.6,180,21708.0
7351,2023,"GEORGIA, NORTHWEST, FLOYD",13,115,120.8,3030,366024.0
7352,2023,"GEORGIA, NORTHWEST, GORDON",13,129,168.9,2440,412116.0
7353,2023,"GEORGIA, NORTHWEST, WALKER",13,295,155.7,2730,425060.99999999994
7354,2023,"GEORGIA, SOUTH CENTRAL, BERRIEN",13,19,166.7,8300,1383610.0
7355,2023,"GEORGIA, SOUTH CENTRAL, BROOKS",13,27,175.8,3840,675072.0
7356,2023,"GEORGIA, SOUTH CENTRAL, COFFEE",13,69,157.4,7520,1183648.0
7357,2023,"GEORGIA, SOUTH CENTRAL, COLQUITT",13,71,193.7,4890,947193.0
7358,2023,"GEORGIA, SOUTH CENTRAL, COOK",13,75,181.5,4380,794970.0
7359,2023,"GEORGIA, SOUTH CENTRAL, IRWIN",13,155,197.4,12400,2447760.0
7360,2023,"GEORGIA, SOUTH CENTRAL, JEFF DAVIS",13,161,151.9,6050,918995.0
7361,2023,"GEORGIA, SOUTH CENTRAL, LOWNDES",13,185,156.0,650,101400.0
7362,2023,"GEORGIA, SOUTH CENTRAL, TIFT",13,277,187.9,4390,824881.0
7363,2023,"GEORGIA, SOUTH CENTRAL, TURNER",13,287,147.0,5430,798210.0
7364,2023,"GEORGIA, SOUTH CENTRAL, WILCOX",13,315,186.2,2180,405916.0
7365,2023,"GEORGIA, SOUTH CENTRAL, WORTH",13,321,179.5,7030,1261885.0
7366,2023,"GEORGIA, SOUTHEAST, PIERCE",13,229,172.7,7510,1296977.0
7367,2023,"GEORGIA, SOUTHEAST, TATTNALL",13,267,175.8,4010,704958.0
7368,2023,"GEORGIA, SOUTHEAST, WARE",13,299,131.0,1260,165060.0
7369,2023,"GEORGIA, SOUTHWEST, BAKER",13,7,191.2,9810,1875672.0
7370,2023,"GEORGIA, SOUTHWEST, CALHOUN",13,37,210.8,12000,2529600.0
7371,2023,"GEORGIA, SOUTHWEST, CLAY",13,61,192.7,3030,583881.0
7372,2023,"GEORGIA, SOUTHWEST, EARLY",13,99,173.5,10300,1787050.0
7373,2023,"GEORGIA, SOUTHWEST, GRADY",13,131,178.2,8300,1479060.0
7374,2023,"GEORGIA, SOUTHWEST, MILLER",13,201,191.9,16700,3204730.0
7375,2023,"GEORGIA, SOUTHWEST, RANDOLPH",13,243,168.5,11900,2005150.0
7376,2023,"GEORGIA, SOUTHWEST, SUMTER",13,261,189.7,21600,4097519.9999999995
7377,2023,"GEORGIA, SOUTHWEST, TERRELL",13,273,162.4,18100,2939440.0
7378,2023,"GEORGIA, SOUTHWEST, THOMAS",13,275,174.0,1810,314940.0
7379,2023,"GEORGIA, WEST CENTRAL, MACON",13,193,194.6,6490,1262954.0
7380,2023,"GEORGIA, WEST CENTRAL, TAYLOR",13,269,104.0,980,101920.0
7381,2023,"IDAHO, EAST, BINGHAM",16,11,184.0,2750,506000.0
7382,2023,"IDAHO, EAST, FRANKLIN",16,41,161.5,650,104975.0
7383,2023,"IDAHO, EAST, POWER",16,77,187.3,5100,955230.0
7384,2023,"IDAHO, SOUTH CENTRAL, GOODING",16,47,195.2,9300,1815360.0
7385,2023,"IDAHO, SOUTH CENTRAL, LINCOLN",16,63,192.7,3690,711063.0
7386,2023,"IDAHO, SOUTH CENTRAL, TWIN FALLS",16,83,196.9,8000,1575200.0
7387,2023,"IDAHO, SOUTHWEST, CANYON",16,27,220.0,20000,4400000.0
7388,2023,"IDAHO, SOUTHWEST, GEM",16,45,219.0,4200,919800.0
7389,2023,"IDAHO, SOUTHWEST, OWYHEE",16,73,215.5,11000,2370500.0
7390,2023,"IDAHO, SOUTHWEST, PAYETTE",16,75,205.0,1800,369000.0
7391,2023,"IDAHO, SOUTHWEST, WASHINGTON",16,87,226.7,2470,559949.0
7392,2023,"ILLINOIS, CENTRAL, LOGAN",17,107,211.1,175200,36984720.0
7393,2023,"ILLINOIS, CENTRAL, MACON",17,115,225.3,137000,30866100.0
7394,2023,"ILLINOIS, CENTRAL, MASON",17,125,208.1,124300,25866830.0
7395,2023,"ILLINOIS, CENTRAL, MCLEAN",17,113,223.3,315000,70339500.0
7396,2023,"ILLINOIS, CENTRAL, MENARD",17,129,214.4,76500,16401600.0
7397,2023,"ILLINOIS, CENTRAL, PEORIA",17,143,220.0,102800,22616000.0
7398,2023,"ILLINOIS, CENTRAL, STARK",17,175,234.1,85300,19968730.0
7399,2023,"ILLINOIS, CENTRAL, TAZEWELL",17,179,222.0,140000,31080000.0
7400,2023,"ILLINOIS, CENTRAL, WOODFORD",17,203,223.2,118400,26426880.0
7401,2023,"ILLINOIS, EAST SOUTHEAST, CLARK",17,23,204.6,91900,18802740.0
7402,2023,"ILLINOIS, EAST SOUTHEAST, CLAY",17,25,178.3,78900,14067870.0
7403,2023,"ILLINOIS, EAST SOUTHEAST, COLES",17,29,221.3,115900,25648670.0
7404,2023,"ILLINOIS, EAST SOUTHEAST, CRAWFORD",17,33,194.3,83500,16224050.000000002
7405,2023,"ILLINOIS, EAST SOUTHEAST, CUMBERLAND",17,35,206.6,68300,14110780.0
7406,2023,"ILLINOIS, EAST SOUTHEAST, DOUGLAS",17,41,211.6,111400,23572240.0
7407,2023,"ILLINOIS, EAST SOUTHEAST, EDGAR",17,45,208.5,159800,33318300.0
7408,2023,"ILLINOIS, EAST SOUTHEAST, EFFINGHAM",17,49,186.0,85500,15903000.0
7409,2023,"ILLINOIS, EAST SOUTHEAST, FAYETTE",17,51,172.2,122500,21094500.0
7410,2023,"ILLINOIS, EAST SOUTHEAST, JASPER",17,79,191.8,103600,19870480.0
7411,2023,"ILLINOIS, EAST SOUTHEAST, LAWRENCE",17,101,186.3,77600,14456880.0
7412,2023,"ILLINOIS, EAST SOUTHEAST, MARION",17,121,157.8,85000,13413000.000000002
7413,2023,"ILLINOIS, EAST SOUTHEAST, MOULTRIE",17,139,220.5,83900,18499950.0
7414,2023,"ILLINOIS, EAST SOUTHEAST, RICHLAND",17,159,192.5,73200,14091000.0
7415,2023,"ILLINOIS, EAST SOUTHEAST, SHELBY",17,173,196.6,165600,32556960.0
7416,2023,"ILLINOIS, EAST, CHAMPAIGN",17,19,218.2,264500,57713900.0
